,n,L,total_attempts,total_successes,total_collisions,collision_rate,success_rate,throughput,per_node
50,20,51,294,115,179,0.608843537414966,0.391156462585034,0.5865,"[{'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 18, 'success': 6, 'collisions': 12}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 11, 'success': 2, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 23, 'success': 12, 'collisions': 11}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 23, 'success': 9, 'collisions': 14}, {'tx': 22, 'success': 10, 'collisions': 12}]"
51,20,52,280,119,161,0.575,0.425,0.6188,"[{'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 12, 'success': 2, 'collisions': 10}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 22, 'success': 11, 'collisions': 11}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 9, 'success': 1, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 21, 'success': 10, 'collisions': 11}, {'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 16, 'success': 6, 'collisions': 10}]"
52,20,53,288,116,172,0.5972222222222222,0.4027777777777778,0.6148,"[{'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 22, 'success': 11, 'collisions': 11}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 21, 'success': 10, 'collisions': 11}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 21, 'success': 9, 'collisions': 12}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 20, 'success': 9, 'collisions': 11}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 17, 'success': 5, 'collisions': 12}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 19, 'success': 8, 'collisions': 11}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 15, 'success': 5, 'collisions': 10}]"
53,20,54,270,119,151,0.5592592592592592,0.44074074074074077,0.6426,"[{'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 26, 'success': 13, 'collisions': 13}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 17, 'success': 9, 'collisions': 8}]"
54,20,55,272,111,161,0.5919117647058824,0.40808823529411764,0.6105,"[{'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 17, 'success': 6, 'collisions': 11}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 12, 'success': 3, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 15, 'success': 5, 'collisions': 10}, {'tx': 22, 'success': 11, 'collisions': 11}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 14, 'success': 5, 'collisions': 9}, {'tx': 16, 'success': 5, 'collisions': 11}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 6, 'success': 1, 'collisions': 5}]"
55,20,56,267,109,158,0.5917602996254682,0.40823970037453183,0.6104,"[{'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 17, 'success': 6, 'collisions': 11}, {'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 24, 'success': 13, 'collisions': 11}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 10, 'success': 2, 'collisions': 8}]"
56,20,57,257,111,146,0.5680933852140078,0.43190661478599224,0.6327,"[{'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 20, 'success': 9, 'collisions': 11}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 13, 'success': 4, 'collisions': 9}]"
57,20,58,257,107,150,0.5836575875486382,0.4163424124513619,0.6206,"[{'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 19, 'success': 9, 'collisions': 10}, {'tx': 22, 'success': 10, 'collisions': 12}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 9, 'success': 4, 'collisions': 5}, {'tx': 18, 'success': 9, 'collisions': 9}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 14, 'success': 4, 'collisions': 10}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 17, 'success': 7, 'collisions': 10}]"
58,20,59,250,101,149,0.596,0.404,0.5959,"[{'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 20, 'success': 9, 'collisions': 11}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 19, 'success': 9, 'collisions': 10}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 15, 'success': 5, 'collisions': 10}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 12, 'success': 6, 'collisions': 6}]"
59,20,60,252,100,152,0.6031746031746031,0.3968253968253968,0.6,"[{'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 13, 'success': 3, 'collisions': 10}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 18, 'success': 7, 'collisions': 11}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 25, 'success': 13, 'collisions': 12}, {'tx': 6, 'success': 0, 'collisions': 6}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 20, 'success': 9, 'collisions': 11}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 13, 'success': 5, 'collisions': 8}]"
60,20,61,243,101,142,0.5843621399176955,0.4156378600823045,0.6161,"[{'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 19, 'success': 9, 'collisions': 10}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 6, 'success': 0, 'collisions': 6}, {'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 15, 'success': 5, 'collisions': 10}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}]"
61,20,62,236,103,133,0.5635593220338984,0.4364406779661017,0.6386,"[{'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 24, 'success': 15, 'collisions': 9}]"
62,20,63,248,88,160,0.6451612903225806,0.3548387096774194,0.5544,"[{'tx': 18, 'success': 6, 'collisions': 12}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 27, 'success': 14, 'collisions': 13}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 16, 'success': 5, 'collisions': 11}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 21, 'success': 8, 'collisions': 13}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 16, 'success': 7, 'collisions': 9}]"
63,20,64,232,90,142,0.6120689655172413,0.3879310344827586,0.576,"[{'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 6, 'success': 0, 'collisions': 6}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 12, 'success': 3, 'collisions': 9}]"
64,20,65,227,95,132,0.5814977973568282,0.4185022026431718,0.6175,"[{'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}]"
65,20,66,226,91,135,0.5973451327433629,0.4026548672566372,0.6006,"[{'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 5, 'success': 0, 'collisions': 5}]"
66,20,67,226,88,138,0.6106194690265486,0.3893805309734513,0.5896,"[{'tx': 18, 'success': 9, 'collisions': 9}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 15, 'success': 5, 'collisions': 10}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 12, 'success': 3, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 5, 'success': 1, 'collisions': 4}]"
67,20,68,221,87,134,0.6063348416289592,0.3936651583710407,0.5916,"[{'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 13, 'success': 3, 'collisions': 10}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 15, 'success': 10, 'collisions': 5}]"
68,20,69,212,90,122,0.5754716981132075,0.42452830188679247,0.621,"[{'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 3, 'success': 0, 'collisions': 3}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 15, 'success': 7, 'collisions': 8}]"
69,20,70,218,88,130,0.5963302752293578,0.4036697247706422,0.616,"[{'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 10, 'success': 2, 'collisions': 8}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 6, 'success': 0, 'collisions': 6}]"
70,20,71,217,89,128,0.5898617511520737,0.41013824884792627,0.6319,"[{'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 17, 'success': 9, 'collisions': 8}]"
71,20,72,203,88,115,0.5665024630541872,0.43349753694581283,0.6336,"[{'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 18, 'success': 7, 'collisions': 11}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 9, 'success': 4, 'collisions': 5}, {'tx': 17, 'success': 13, 'collisions': 4}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 9, 'success': 5, 'collisions': 4}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 4, 'success': 0, 'collisions': 4}]"
72,20,73,213,77,136,0.6384976525821596,0.3615023474178404,0.5621,"[{'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 12, 'success': 4, 'collisions': 8}, {'tx': 14, 'success': 5, 'collisions': 9}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}]"
73,20,74,204,83,121,0.5931372549019608,0.4068627450980392,0.6142,"[{'tx': 20, 'success': 9, 'collisions': 11}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 14, 'success': 8, 'collisions': 6}]"
74,20,75,207,80,127,0.6135265700483091,0.3864734299516908,0.6,"[{'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 9, 'success': 4, 'collisions': 5}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 11, 'success': 3, 'collisions': 8}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}]"
